"['2018-06-01 11:25:42.746933', 54, -0.01507568359375, -0.00067138671875, 0.9962158203125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.758261', None, -0.00048828125, 0.00048828125, 0.99884033203125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.768966', 54, -0.0028076171875, 0.0010986328125, 0.9952392578125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.779129', 54, 0.0023193359375, 0.00054931640625, 1.00103759765625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.789139', 54, -0.00152587890625, 0.00244140625, 1.00274658203125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.798928', 54, 0.00146484375, 0.00146484375, 0.996826171875, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.808596', 54, 0.0003662109375, 0.00225830078125, 0.99993896484375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.818724', 54, 0.0029296875, -0.001220703125, 1.0028076171875, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.828903', 54, -0.00042724609375, 0.00079345703125, 1.00042724609375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.838885', 54, 0.0015869140625, -0.00140380859375, 1.00152587890625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.848643', 54, 0.00140380859375, 0.003662109375, 0.99609375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.858838', 54, 0.0015869140625, 0.0015869140625, 0.99847412109375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.868961', 54, 0.00054931640625, 0.00042724609375, 1.000244140625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.878589', 54, -0.00238037109375, 0.001708984375, 0.9954833984375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.888685', 54, 0.00048828125, 0.0015869140625, 0.99322509765625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.898858', 54, -0.00311279296875, 0.002197265625, 0.99688720703125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.908937', 54, -0.00054931640625, -0.00042724609375, 0.9937744140625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.918600', 54, 0.00067138671875, 0.00018310546875, 0.996337890625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.928708', 54, -0.001220703125, 0.00250244140625, 0.99969482421875, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.938731', 54, -0.00103759765625, 0.000244140625, 1.00042724609375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.948945', 54, 0.0006103515625, 0.0006103515625, 1.00103759765625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.958594', 54, 0.00115966796875, 0.00238037109375, 1.0003662109375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.968699', 54, -0.002685546875, 0.0018310546875, 0.99627685546875, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.978830', 54, -0.00140380859375, 0.0009765625, 1.00054931640625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.988932', 54, 0.00042724609375, 0.00244140625, 1.0013427734375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:42.998618', 54, 0.00201416015625, -0.0009765625, 1.00152587890625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.009012', 54, -0.003662109375, 0.0006103515625, 0.9986572265625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.019011', 54, 0.00140380859375, 0.00054931640625, 1.00054931640625, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.029092', 54, 0.000244140625, -0.00079345703125, 1.00238037109375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.038979', 54, -0.0001220703125, -0.00054931640625, 0.99896240234375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.048834', 54, 0.00042724609375, -0.00091552734375, 0.999267578125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.058713', 54, 0.0042724609375, 0.0, 0.9962158203125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.068885', 54, -0.00201416015625, 0.00347900390625, 0.99822998046875, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.078576', 54, -0.0023193359375, -0.0003662109375, 0.99896240234375, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.088696', 54, 0.0020751953125, 0.00262451171875, 0.99822998046875, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
"['2018-06-01 11:25:43.098902', 54, 0.001953125, -0.002197265625, 1.00030517578125, 0.770111083984375, -4.299163818359375, -1.428070068359375]"
